29	1	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Underlaget	18
29	1	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Senegal Turistbyrå	26
29	1	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Østre Rehab	15
29	1	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Team Kaktus	17
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Gundermetoden	51
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Sandblåst	49
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Hurraguttene	48
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Metalurg Jordal	48
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Arti Læll	46
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Familien	45
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Litt Sigen	44
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Go Ahead Eagles	43
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Overlaget	42
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	No Direction	41
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Churchills	39
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Jan'S Heroes	37
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Elg I Solnedgang	36
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Mentalt Stbile Genier	36
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	7 Nation Army	34
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	The Dnf'S	30
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Tante Biotika	29
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	V 4	28
